"","id","crime"
"17271","Noite-2014-11-23-Northeast","THEFT PLAIN - PETTY ($950 & UNDER)"
"17272","Noite-2014-11-26-Northeast","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17273","Madrugada-2014-11-28-Northeast","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17274","Manha-2014-11-28-Northeast","ROBBERY"
"17275","Manha-2014-11-27-Northeast","DISTURBING THE PEACE"
"17276","Tarde-2014-11-28-Northeast","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17277","Manha-2014-11-28-Northeast","VEHICLE - STOLEN"
"17278","Manha-2014-11-28-Northeast","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17279","Tarde-2014-11-28-Northeast","VEHICLE - STOLEN"
"17280","Noite-2014-11-28-Northeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17281","Tarde-2014-11-28-Northeast","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17282","Tarde-2014-11-28-Northeast","BATTERY - SIMPLE ASSAULT"
"17283","Noite-2014-11-28-77th Street","CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT"
"17284","Tarde-2014-11-25-77th Street","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17285","Noite-2014-11-27-77th Street","VIOLATION OF COURT ORDER"
"17286","Noite-2014-11-27-77th Street","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"17287","Noite-2014-11-27-77th Street","BURGLARY"
"17288","Noite-2014-11-27-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17289","Noite-2014-11-24-77th Street","VEHICLE - STOLEN"
"17290","Tarde-2014-11-26-77th Street","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17291","Tarde-2014-11-27-77th Street","VEHICLE - STOLEN"
"17292","Madrugada-2014-11-28-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17293","Noite-2014-11-27-77th Street","VEHICLE - STOLEN"
"17294","Noite-2014-11-27-77th Street","TRESPASSING"
"17295","Noite-2014-11-27-77th Street","BURGLARY FROM VEHICLE"
"17296","Tarde-2014-11-28-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17297","Noite-2014-11-27-77th Street","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17298","Tarde-2014-11-28-77th Street","VIOLATION OF COURT ORDER"
"17299","Tarde-2014-11-27-77th Street","VIOLATION OF COURT ORDER"
"17300","Tarde-2014-11-28-77th Street","BATTERY - SIMPLE ASSAULT"
"17301","Tarde-2014-11-28-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17302","Tarde-2014-11-28-77th Street","VIOLATION OF COURT ORDER"
"17303","Manha-2014-11-27-77th Street","VIOLATION OF COURT ORDER"
"17304","Tarde-2014-11-28-77th Street","VEHICLE - STOLEN"
"17305","Noite-2014-11-28-77th Street","RAPE, FORCIBLE"
"17306","Tarde-2014-11-28-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17307","Tarde-2014-11-28-77th Street","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17308","Noite-2014-11-28-77th Street","BATTERY - SIMPLE ASSAULT"
"17309","Tarde-2014-11-28-77th Street","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17310","Tarde-2014-11-28-77th Street","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"17311","Manha-2014-11-28-77th Street","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"17312","Tarde-2014-11-15-77th Street","THEFT OF IDENTITY"
"17313","Noite-2014-11-28-77th Street","PURSE SNATCHING"
"17314","Tarde-2014-11-27-77th Street","ROBBERY"
"17315","Madrugada-2014-11-28-Newton","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17316","Manha-2014-11-28-Newton","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17317","Manha-2014-11-27-Newton","VEHICLE - STOLEN"
"17318","Madrugada-2014-11-28-Newton","VEHICLE - STOLEN"
"17319","Noite-2014-11-27-Newton","BURGLARY FROM VEHICLE"
"17320","Manha-2014-11-28-Newton","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17321","Madrugada-2014-11-28-Newton","VEHICLE - STOLEN"
"17322","Noite-2014-11-26-Newton","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17323","Manha-2014-11-28-Newton","VEHICLE - STOLEN"
"17324","Tarde-2014-11-28-Newton","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17325","Noite-2014-11-27-Newton","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17326","Manha-2014-11-15-Newton","BUNCO, PETTY THEFT"
"17327","Tarde-2014-11-28-Newton","BATTERY - SIMPLE ASSAULT"
"17328","Noite-2014-11-28-Newton","ROBBERY"
"17329","Noite-2014-11-28-Newton","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"17330","Noite-2014-11-28-Newton","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"17331","Noite-2014-11-28-Newton","BURGLARY"
"17332","Noite-2014-11-28-Newton","BURGLARY FROM VEHICLE"
"17333","Noite-2014-11-28-Newton","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17334","Madrugada-2014-11-28-Newton","CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT"
"17335","Noite-2014-11-28-Newton","BATTERY - SIMPLE ASSAULT"
"17336","Noite-2014-11-27-Pacific","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17337","Tarde-2014-11-27-Pacific","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17338","Noite-2014-11-27-Pacific","THEFT PLAIN - PETTY ($950 & UNDER)"
"17339","Tarde-2014-11-27-Pacific","BURGLARY FROM VEHICLE"
"17340","Madrugada-2014-11-28-Pacific","BURGLARY FROM VEHICLE"
"17341","Tarde-2014-11-27-Pacific","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"17342","Tarde-2014-11-28-Pacific","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17343","Noite-2014-11-23-Pacific","BURGLARY FROM VEHICLE"
"17344","Noite-2014-11-26-Pacific","THEFT PLAIN - PETTY ($950 & UNDER)"
"17345","Tarde-2014-11-28-Pacific","BURGLARY FROM VEHICLE"
"17346","Tarde-2014-11-28-Pacific","SEX, UNLAWFUL"
"17347","Tarde-2014-11-28-Pacific","THEFT PLAIN - PETTY ($950 & UNDER)"
"17348","Manha-2014-11-28-Pacific","BATTERY - SIMPLE ASSAULT"
"17349","Manha-2014-11-28-Pacific","BATTERY - SIMPLE ASSAULT"
"17350","Tarde-2014-11-28-Pacific","BATTERY - SIMPLE ASSAULT"
"17351","Manha-2014-11-20-Pacific","LETTERS, LEWD"
"17352","Noite-2014-11-27-Pacific","BURGLARY FROM VEHICLE"
"17353","Tarde-2014-11-21-Pacific","BURGLARY FROM VEHICLE"
"17354","Tarde-2014-11-25-Pacific","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17355","Tarde-2014-11-28-Pacific","BATTERY - SIMPLE ASSAULT"
"17356","Noite-2014-11-25-Pacific","BURGLARY FROM VEHICLE"
"17357","Tarde-2014-11-12-Pacific","THEFT OF IDENTITY"
"17358","Tarde-2014-11-28-Pacific","BURGLARY"
"17359","Noite-2014-11-27-N Hollywood","BURGLARY FROM VEHICLE"
"17360","Tarde-2014-11-28-N Hollywood","DISTURBING THE PEACE"
"17361","Tarde-2014-11-21-N Hollywood","BURGLARY FROM VEHICLE"
"17362","Manha-2014-11-28-N Hollywood","BURGLARY FROM VEHICLE"
"17363","Noite-2014-11-27-N Hollywood","BURGLARY FROM VEHICLE"
"17364","Manha-2014-11-28-N Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17365","Manha-2014-11-28-N Hollywood","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17366","Madrugada-2014-11-28-N Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17367","Manha-2014-11-27-N Hollywood","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17368","Manha-2014-11-27-N Hollywood","BURGLARY FROM VEHICLE"
"17369","Noite-2014-11-27-N Hollywood","BATTERY - SIMPLE ASSAULT"
"17370","Tarde-2014-11-28-N Hollywood","BATTERY - SIMPLE ASSAULT"
"17371","Noite-2014-11-07-N Hollywood","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"17372","Noite-2014-11-28-N Hollywood","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"17373","Tarde-2014-11-28-N Hollywood","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17374","Manha-2014-11-28-N Hollywood","BURGLARY"
"17375","Noite-2014-11-27-N Hollywood","BURGLARY"
"17376","Noite-2014-11-27-N Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"17377","Manha-2014-11-28-N Hollywood","THEFT PLAIN - PETTY ($950 & UNDER)"
"17378","Manha-2014-11-28-N Hollywood","BIKE - STOLEN"
"17379","Noite-2014-11-26-N Hollywood","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17380","Tarde-2014-11-26-N Hollywood","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17381","Manha-2014-11-26-N Hollywood","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17382","Noite-2014-11-25-N Hollywood","THEFT OF IDENTITY"
"17383","Tarde-2014-11-27-Foothill","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17384","Madrugada-2014-11-27-Foothill","RAPE, FORCIBLE"
"17385","Tarde-2014-11-28-Foothill","ROBBERY"
"17386","Tarde-2014-11-28-Foothill","BATTERY - SIMPLE ASSAULT"
"17387","Noite-2014-11-27-Foothill","VEHICLE - STOLEN"
"17388","Noite-2014-11-27-Foothill","VEHICLE - STOLEN"
"17389","Madrugada-2014-11-28-Foothill","VEHICLE - STOLEN"
"17390","Manha-2014-11-28-Foothill","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17391","Manha-2014-11-28-Foothill","VIOLATION OF RESTRAINING ORDER"
"17392","Manha-2014-11-28-Foothill","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17393","Manha-2014-11-28-Foothill","BATTERY - SIMPLE ASSAULT"
"17394","Tarde-2014-11-28-Foothill","BATTERY - SIMPLE ASSAULT"
"17395","Noite-2014-11-27-Foothill","BURGLARY FROM VEHICLE"
"17396","Tarde-2014-11-28-Foothill","BATTERY - SIMPLE ASSAULT"
"17397","Tarde-2014-11-27-Foothill","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17398","Madrugada-2014-11-28-Foothill","BIKE - STOLEN"
"17399","Noite-2014-11-26-Foothill","THEFT PLAIN - PETTY ($950 & UNDER)"
"17400","Noite-2014-11-27-Foothill","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17401","Manha-2014-11-19-Foothill","LETTERS, LEWD"
"17402","Noite-2014-11-28-Foothill","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17403","Manha-2014-11-28-Foothill","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"17404","Noite-2014-11-22-Foothill","BATTERY WITH SEXUAL CONTACT"
"17405","Noite-2014-11-28-Devonshire","BATTERY - SIMPLE ASSAULT"
"17406","Noite-2014-11-28-Devonshire","BATTERY - SIMPLE ASSAULT"
"17407","Noite-2014-11-28-Devonshire","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17408","Madrugada-2014-11-28-Devonshire","VEHICLE - STOLEN"
"17409","Madrugada-2014-11-28-Devonshire","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17410","Noite-2014-11-26-Devonshire","BURGLARY"
"17411","Madrugada-2014-11-28-Devonshire","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"17412","Noite-2014-11-26-Devonshire","BURGLARY FROM VEHICLE"
"17413","Tarde-2014-11-28-Devonshire","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17414","Manha-2014-11-28-Devonshire","THEFT PLAIN - PETTY ($950 & UNDER)"
"17415","Manha-2014-11-28-Devonshire","TRESPASSING"
"17416","Noite-2014-11-26-Devonshire","VEHICLE - STOLEN"
"17417","Madrugada-2014-11-26-Devonshire","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17418","Noite-2014-11-28-Devonshire","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17419","Noite-2014-11-28-Devonshire","BATTERY - SIMPLE ASSAULT"
"17420","Madrugada-2014-11-28-Southeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17421","Noite-2014-11-27-Southeast","CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT"
"17422","Noite-2014-11-24-Southeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17423","Noite-2014-11-27-Southeast","VEHICLE - STOLEN"
"17424","Manha-2014-11-28-Southeast","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17425","Tarde-2014-11-26-Southeast","ROBBERY"
"17426","Manha-2014-11-28-Southeast","VIOLATION OF COURT ORDER"
"17427","Tarde-2014-11-26-Southeast","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17428","Noite-2014-11-19-Southeast","THEFT OF IDENTITY"
"17429","Madrugada-2014-11-27-Southeast","DISCHARGE FIREARMS/SHOTS FIRED"
"17430","Tarde-2014-11-28-Southeast","ROBBERY"
"17431","Noite-2014-11-27-Southeast","BATTERY - SIMPLE ASSAULT"
"17432","Noite-2014-11-27-Southeast","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17433","Madrugada-2014-11-28-Southeast","BURGLARY"
"17434","Tarde-2014-11-28-Southeast","SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT"
"17435","Tarde-2014-11-28-Southeast","THEFT PLAIN - PETTY ($950 & UNDER)"
"17436","Noite-2014-11-28-Southeast","BATTERY - SIMPLE ASSAULT"
"17437","Tarde-2014-11-28-Southeast","BATTERY - SIMPLE ASSAULT"
"17438","Noite-2014-11-28-Southeast","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17439","Madrugada-2014-11-23-Southeast","BURGLARY FROM VEHICLE"
"17440","Tarde-2014-11-28-Southeast","BURGLARY"
"17441","Noite-2014-11-23-Southeast","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17442","Manha-2014-11-12-Southeast","THEFT OF IDENTITY"
"17443","Tarde-2014-11-28-Southeast","THEFT PLAIN - ATTEMPT"
"17444","Tarde-2014-11-27-Mission","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"17445","Noite-2014-11-28-Mission","BURGLARY"
"17446","Noite-2014-11-28-Mission","ROBBERY"
"17447","Noite-2014-11-27-Mission","VEHICLE - STOLEN"
"17448","Noite-2014-11-26-Mission","VEHICLE - STOLEN"
"17449","Noite-2014-11-22-Mission","BURGLARY"
"17450","Noite-2014-11-25-Mission","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17451","Noite-2014-11-26-Mission","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17452","Tarde-2014-11-27-Mission","BURGLARY"
"17453","Manha-2014-11-23-Mission","BATTERY - SIMPLE ASSAULT"
"17454","Tarde-2014-11-26-Mission","BATTERY - SIMPLE ASSAULT"
"17455","Tarde-2014-11-27-Mission","BATTERY - SIMPLE ASSAULT"
"17456","Noite-2014-11-26-Mission","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17457","Manha-2014-11-27-Mission","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17458","Noite-2014-11-27-Mission","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17459","Madrugada-2014-11-28-Mission","BATTERY - SIMPLE ASSAULT"
"17460","Tarde-2014-11-25-Mission","THEFT OF IDENTITY"
"17461","Tarde-2014-11-27-Mission","VIOLATION OF COURT ORDER"
"17462","Madrugada-2014-11-28-Mission","VIOLATION OF COURT ORDER"
"17463","Noite-2014-11-27-Mission","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17464","Tarde-2014-11-19-Mission","BUNCO, GRAND THEFT"
"17465","Tarde-2014-11-27-Mission","BATTERY - SIMPLE ASSAULT"
"17466","Manha-2014-11-27-Mission","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17467","Noite-2014-11-28-Mission","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17468","Tarde-2014-11-28-Mission","THEFT PLAIN - PETTY ($950 & UNDER)"
"17469","Madrugada-2014-11-28-Mission","BURGLARY FROM VEHICLE"
"17470","Manha-2014-11-28-Olympic","VEHICLE - STOLEN"
"17471","Tarde-2014-11-27-Olympic","BURGLARY"
"17472","Noite-2014-11-27-Olympic","ROBBERY"
"17473","Madrugada-2014-11-28-Olympic","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17474","Madrugada-2014-11-28-Olympic","CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT"
"17475","Noite-2014-11-27-Olympic","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17476","Tarde-2014-11-27-Olympic","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17477","Noite-2014-11-27-Olympic","BURGLARY FROM VEHICLE"
"17478","Madrugada-2014-11-28-Olympic","BIKE - STOLEN"
"17479","Manha-2014-11-28-Olympic","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17480","Manha-2014-11-28-Olympic","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17481","Tarde-2014-11-21-Olympic","VEHICLE - STOLEN"
"17482","Madrugada-2014-11-28-Olympic","TRESPASSING"
"17483","Manha-2014-11-28-Olympic","BURGLARY"
"17484","Manha-2014-11-28-Olympic","VIOLATION OF RESTRAINING ORDER"
"17485","Manha-2014-11-28-Olympic","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17486","Manha-2014-11-28-Olympic","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17487","Manha-2014-11-28-Olympic","ROBBERY"
"17488","Noite-2014-11-28-Olympic","BURGLARY FROM VEHICLE"
"17489","Noite-2014-11-28-Olympic","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17490","Tarde-2014-11-28-Olympic","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17491","Noite-2014-11-28-Olympic","THEFT PLAIN - PETTY ($950 & UNDER)"
"17492","Noite-2014-11-28-Olympic","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17493","Manha-2014-11-28-Olympic","THEFT PLAIN - PETTY ($950 & UNDER)"
"17494","Madrugada-2014-11-28-Olympic","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17495","Noite-2014-11-27-Topanga","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17496","Madrugada-2014-11-28-Topanga","VEHICLE - STOLEN"
"17497","Manha-2014-11-28-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17498","Madrugada-2014-11-28-Topanga","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17499","Manha-2014-11-19-Topanga","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17500","Noite-2014-11-26-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17501","Tarde-2014-11-28-Topanga","BURGLARY"
"17502","Manha-2014-11-26-Topanga","THEFT OF IDENTITY"
"17503","Manha-2014-11-24-Topanga","THEFT OF IDENTITY"
"17504","Manha-2014-11-28-Topanga","VIOLATION OF RESTRAINING ORDER"
"17505","Tarde-2014-11-26-Topanga","THEFT OF IDENTITY"
"17506","Manha-2014-11-28-Topanga","THEFT PLAIN - PETTY ($950 & UNDER)"
"17507","Tarde-2014-11-28-Topanga","THEFT PLAIN - PETTY ($950 & UNDER)"
"17508","Manha-2014-11-28-Topanga","TRESPASSING"
"17509","Madrugada-2014-11-28-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17510","Noite-2014-11-28-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17511","Noite-2014-11-28-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17512","Noite-2014-11-28-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17513","Tarde-2014-11-26-Topanga","THEFT PLAIN - PETTY ($950 & UNDER)"
"17514","Tarde-2014-11-28-Topanga","THEFT PLAIN - PETTY ($950 & UNDER)"
"17515","Noite-2014-11-28-Topanga","SPOUSAL (COHAB) ABUSE - AGGRAVATED ASSAULT"
"17516","Noite-2014-11-28-Topanga","BATTERY - SIMPLE ASSAULT"
"17517","Tarde-2014-11-28-Topanga","BATTERY - SIMPLE ASSAULT"
"17518","Madrugada-2014-11-28-Topanga","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17519","Tarde-2014-11-27-Topanga","BATTERY - SIMPLE ASSAULT"
"17520","Tarde-2014-11-28-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17521","Manha-2014-11-28-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17522","Tarde-2014-11-19-Topanga","EMBEZZLEMENT, PETTY THEFT ($950 & UNDER)"
"17523","Tarde-2014-11-28-Topanga","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17524","Tarde-2014-11-27-Topanga","BURGLARY FROM VEHICLE, ATTEMPTED"
"17525","Noite-2014-11-27-Central","DISTURBING THE PEACE"
"17526","Noite-2014-11-26-Central","BURGLARY FROM VEHICLE, ATTEMPTED"
"17527","Noite-2014-11-26-Central","BATTERY - SIMPLE ASSAULT"
"17528","Noite-2014-11-26-Central","BURGLARY FROM VEHICLE"
"17529","Manha-2014-11-27-Central","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17530","Noite-2014-11-26-Central","THEFT PLAIN - PETTY ($950 & UNDER)"
"17531","Noite-2014-11-26-Central","BATTERY - SIMPLE ASSAULT"
"17532","Tarde-2014-11-27-Central","BATTERY - SIMPLE ASSAULT"
"17533","Tarde-2014-11-27-Central","THEFT PLAIN - PETTY ($950 & UNDER)"
"17534","Tarde-2014-11-27-Central","THEFT PLAIN - PETTY ($950 & UNDER)"
"17535","Manha-2014-11-27-Central","VEHICLE - STOLEN"
"17536","Noite-2014-11-27-Central","THEFT PLAIN - PETTY ($950 & UNDER)"
"17537","Tarde-2014-11-27-Central","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
"17538","Noite-2014-11-27-Central","BATTERY - SIMPLE ASSAULT"
"17539","Tarde-2014-11-27-Central","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17540","Noite-2014-11-27-Central","BATTERY POLICE"
"17541","Noite-2014-11-27-Central","BATTERY - SIMPLE ASSAULT"
"17542","Noite-2014-11-27-Central","BATTERY - SIMPLE ASSAULT"
"17543","Noite-2014-11-27-Central","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"17544","Manha-2014-11-27-Central","BURGLARY FROM VEHICLE"
"17545","Noite-2014-11-27-Central","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17546","Manha-2014-11-26-Central","STALKING"
"17547","Noite-2014-11-26-Rampart","BATTERY - SIMPLE ASSAULT"
"17548","Noite-2014-11-26-Rampart","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17549","Noite-2014-11-26-Rampart","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17550","Noite-2014-11-26-Rampart","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17551","Tarde-2014-11-26-Rampart","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17552","Madrugada-2014-11-26-Rampart","ROBBERY"
"17553","Madrugada-2014-11-27-Rampart","VEHICLE - STOLEN"
"17554","Noite-2014-11-26-Rampart","BATTERY - SIMPLE ASSAULT"
"17555","Noite-2014-11-26-Rampart","BATTERY - SIMPLE ASSAULT"
"17556","Noite-2014-11-20-Rampart","BURGLARY"
"17557","Tarde-2014-11-26-Rampart","BURGLARY"
"17558","Madrugada-2014-11-27-Rampart","ROBBERY"
"17559","Manha-2014-11-27-Rampart","CRIMINAL THREATS - NO WEAPON DISPLAYED"
"17560","Tarde-2014-11-26-Rampart","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17561","Tarde-2014-11-25-Rampart","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17562","Noite-2014-11-26-Rampart","VEHICLE - STOLEN"
"17563","Noite-2014-11-26-Rampart","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
"17564","Noite-2014-11-26-Southwest","VEHICLE - STOLEN"
"17565","Noite-2014-11-27-Southwest","ROBBERY"
"17566","Noite-2014-11-26-Southwest","ROBBERY"
"17567","Noite-2014-11-25-Southwest","BURGLARY"
"17568","Tarde-2014-11-26-Southwest","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17569","Tarde-2014-11-26-Southwest","THEFT PLAIN - PETTY ($950 & UNDER)"
"17570","Noite-2014-11-26-Southwest","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17571","Noite-2014-11-26-Southwest","SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT"
"17572","Noite-2014-11-26-Southwest","BATTERY - SIMPLE ASSAULT"
"17573","Madrugada-2014-11-27-Southwest","PEEPING TOM"
"17574","Madrugada-2014-11-27-Southwest","ROBBERY"
"17575","Madrugada-2014-11-27-Southwest","ROBBERY"
"17576","Noite-2014-11-26-Southwest","ROBBERY"
"17577","Noite-2014-11-24-Southwest","BATTERY - SIMPLE ASSAULT"
"17578","Noite-2014-11-27-Southwest","SHOTS FIRED AT INHABITED DWELLING"
"17579","Tarde-2014-11-20-Southwest","BURGLARY FROM VEHICLE"
"17580","Manha-2014-11-27-Southwest","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17581","Manha-2014-11-26-Southwest","VANDALISM - MISDEAMEANOR ($399 OR UNDER)"
"17582","Manha-2014-11-27-Southwest","SHOPLIFTING - PETTY THEFT ($950 & UNDER)"
"17583","Manha-2014-11-27-Southwest","ROBBERY"
"17584","Noite-2014-11-26-Southwest","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
"17585","Tarde-2014-11-27-Southwest","BATTERY - SIMPLE ASSAULT"
"17586","Tarde-2014-11-27-Southwest","ROBBERY"
"17587","Tarde-2014-11-26-Hollenbeck","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17588","Noite-2014-11-26-Hollenbeck","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
"17589","Noite-2014-11-26-Hollenbeck","VEHICLE - STOLEN"
"17590","Noite-2014-11-26-Hollenbeck","VEHICLE - STOLEN"
"17591","Tarde-2014-11-25-Hollenbeck","THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)"
